bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,time_placed_iso,time_settled_iso,bet_info,tags,sports,leagues
019cfd31-9170-7538-9ad2-a5252230b73f,Novig,straight,SETTLED_LOSS,2.2522522522522523,2.1740136338183853,0.0360,25.00164,-25.00,03/17/2026 19:08:44 GMT,03/17/2026 22:45:00 GMT,2026-03-17T19:08:44.777Z,2026-03-17T22:45:00.000Z,T. Tirante Moneyline Martin Landaluce @ Thiago Agustin Tirante,,Tennis,TENNIS
019cfce3-b8b8-7531-8ec1-7e09eae5ab6a,Novig,straight,SETTLED_LOSS,2.0491803278688523,1.9606778417821202,0.0451,25.00024,-25.00,03/17/2026 17:42:00 GMT,03/17/2026 21:10:00 GMT,2026-03-17T17:42:00.461Z,2026-03-17T21:10:00.000Z,J. Bouzas Maneiro +2.5 Spread Jessica Bouzas Maneiro @ Katie Boulter,,Tennis,TENNIS
019cfce2-8dd7-7170-8e1e-79801a2179bd,Novig,straight,SETTLED_WIN,1.6750418760469012,1.7725156755553961,-0.0550,25.00236,16.88,03/17/2026 17:40:40 GMT,03/17/2026 21:10:00 GMT,2026-03-17T17:40:40.422Z,2026-03-17T21:10:00.000Z,K. Boulter Moneyline Jessica Bouzas Maneiro @ Katie Boulter,,Tennis,TENNIS
019cfd34-c172-7f1e-88ee-60a9b40921c0,Novig,straight,SETTLED_LOSS,1.7921146953405016,1.8082287513849968,-0.0089,24.9984,-25.00,03/17/2026 19:10:28 GMT,03/17/2026 21:00:00 GMT,2026-03-17T19:10:28.768Z,2026-03-17T21:00:00.000Z,R. Hijikata Moneyline Rinky Hijikata @ Adam Walton,,Tennis,TENNIS
019cfd35-cda4-75d1-988b-46d6bd0dac43,Novig,straight,SETTLED_LOSS,2.0491803278688523,2.0296386459634204,0.0096,25.00024,-25.00,03/17/2026 19:11:39 GMT,03/17/2026 21:00:00 GMT,2026-03-17T19:11:39.586Z,2026-03-17T21:00:00.000Z,Under 22.5 Total Rinky Hijikata @ Adam Walton,,Tennis,TENNIS
019cfd05-b063-74e7-ab8b-412236c66668,Novig,straight,SETTLED_WIN,1.8484288354898337,1.791512544666973,0.0318,49.99922,42.42,03/17/2026 18:19:12 GMT,03/17/2026 20:15:58 GMT,2026-03-17T18:19:12.066Z,2026-03-17T20:15:58.000Z,R. Jodar Moneyline Benjamin Bonzi @ Rafael Jodar,,Tennis,TENNIS
019cfd06-04ee-7116-8c8f-61d52095600a,Novig,straight,SETTLED_WIN,1.953125,1.9993272247885658,-0.0231,50.00192,47.66,03/17/2026 18:19:26 GMT,03/17/2026 20:15:58 GMT,2026-03-17T18:19:26.092Z,2026-03-17T20:15:58.000Z,Under 22.5 Total Benjamin Bonzi @ Rafael Jodar,,Tennis,TENNIS
019cfd5b-4e04-760c-9c43-6490b57bb01f,Novig,straight,SETTLED_LOSS,1.7421602787456447,1.7546833384079978,-0.0071,35.00252,-35.00,03/17/2026 19:52:39 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:52:39.759Z,2026-03-17T20:00:00.000Z,Over 2.5 Total Bayer 04 Leverkusen @ Arsenal FC,,Soccer,UEFA Champions League
019cfd54-2b8d-71ed-b7ef-ea5ef86250cb,Novig,straight,SETTLED_LOSS,2.100840336134454,2.1036764463019058,-0.0013,16.99796,-17.00,03/17/2026 19:44:58 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:44:58.838Z,2026-03-17T20:00:00.000Z,Man City -1.5 Spread Real Madrid CF @ Manchester City FC,,Soccer,UEFA Champions League
019cfd5c-8ae5-7bf4-8883-08fdbde03bf8,Novig,straight,SETTLED_WIN,2.0080321285140563,1.9593758185811834,0.0248,28.99854,29.23,03/17/2026 19:53:58 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:53:58.069Z,2026-03-17T20:00:00.000Z,Arsenal -1.5 Spread Bayer 04 Leverkusen @ Arsenal FC,,Soccer,UEFA Champions League
019cfd5c-42a5-7197-ae91-9ac025437a99,Novig,straight,SETTLED_LOSS,2.028397565922921,2.0423443874986296,-0.0068,25.00003,-25.00,03/17/2026 19:53:43 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:53:43.551Z,2026-03-17T20:00:00.000Z,Leverkusen +1.5 Spread Bayer 04 Leverkusen @ Arsenal FC,,Soccer,UEFA Champions League
019cfd57-bbf7-79ee-92c2-268d995f1e0b,Novig,straight,SETTLED_LOSS,1.8248175182481752,1.8204554500760164,0.0024,10.001,-10.00,03/17/2026 19:48:42 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:48:42.398Z,2026-03-17T20:00:00.000Z,Chelsea Draw No Bet Paris Saint-Germain FC @ Chelsea FC,,Soccer,UEFA Champions League
019cfd55-fcfb-7415-992d-235a9e263150,Novig,straight,SETTLED_LOSS,2.252252252252252,2.2261266558254102,0.0117,8.00088,-8.00,03/17/2026 19:47:48 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:47:48.302Z,2026-03-17T20:00:00.000Z,Over 3.5 Total Paris Saint-Germain FC @ Chelsea FC,,Soccer,UEFA Champions League
019cfd53-43e8-768d-add1-617b9f26815d,Novig,straight,SETTLED_WIN,1.848428835489834,1.8444492334434002,0.0022,35.0027,29.70,03/17/2026 19:43:52 GMT,03/17/2026 20:00:00 GMT,2026-03-17T19:43:52.184Z,2026-03-17T20:00:00.000Z,Under 3.5 Total Real Madrid CF @ Manchester City FC,,Soccer,UEFA Champions League
019cfcd4-b88f-70a1-aa58-487f1cb8d4a6,Novig,straight,SETTLED_WIN,2.2222222222222223,2.2300804212367993,-0.0035,49.9995,61.11,03/17/2026 17:25:37 GMT,03/17/2026 19:10:00 GMT,2026-03-17T17:25:37.726Z,2026-03-17T19:10:00.000Z,N. Basilashvili Moneyline Sho Shimabukuro @ Nikoloz Basilashvili,,Tennis,TENNIS
019cfcd4-f6d0-7027-a1c4-dd0b6175a5ac,Novig,straight,SETTLED_LOSS,1.8484288354898337,1.8129549765490436,0.0196,49.99922,-50.00,03/17/2026 17:25:49 GMT,03/17/2026 19:10:00 GMT,2026-03-17T17:25:49.679Z,2026-03-17T19:10:00.000Z,S. Shimabukuro Moneyline Sho Shimabukuro @ Nikoloz Basilashvili,,Tennis,TENNIS
019cfcd6-b7cc-724c-8225-cbc7f4c2f72c,Novig,straight,SETTLED_LOSS,2.0491803278688514,1.9689756345068252,0.0407,4.76288,-4.76,03/17/2026 17:27:42 GMT,03/17/2026 17:35:00 GMT,2026-03-17T17:27:42.068Z,2026-03-17T17:35:00.000Z,Under 21.5 Total Varvara Gracheva @ Magda Linette,,Tennis,TENNIS
partner_450daa72-2d78-4b5f-a67a-029a17d0fb15,ProphetX,straight,SETTLED_WIN,2.089,1.892312792309451,0.1039,10.34,11.26,03/17/2026 02:02:04 GMT,03/17/2026 05:02:04 GMT,2026-03-17T02:02:04.000Z,2026-03-17T05:02:04.000Z,over 4.5 Keldon Johnson Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_be10509f-9ed7-4707-807f-a1f5a837d289,ProphetX,straight,SETTLED_WIN,2.0098000000000003,1.9387692958551095,0.0366,52.25,52.77,03/17/2026 00:45:36 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:45:36.000Z,2026-03-17T05:00:00.000Z,under 25.5 Victor Wembanyama Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_c56b83c0-4902-4524-b70e-edae1713624a,ProphetX,straight,SETTLED_WIN,2.0197000000000003,1.9387692958551095,0.0417,42.65,43.49,03/17/2026 00:12:06 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:12:06.000Z,2026-03-17T05:00:00.000Z,under 25.5 Victor Wembanyama Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_b2bbcd0e-cc2b-4af4-bd3b-2868b394b7e9,ProphetX,straight,SETTLED_WIN,1.9998999999999998,1.9387692958551095,0.0315,52.25,52.24,03/17/2026 01:42:36 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:42:36.000Z,2026-03-17T05:00:00.000Z,under 25.5 Victor Wembanyama Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_6499da3a-c334-4f1b-9995-3fd75c0615aa,ProphetX,straight,SETTLED_LOSS,2.1186999999999996,2.184187390204302,-0.0300,52.25,-52.25,03/17/2026 01:42:36 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:42:36.000Z,2026-03-17T05:00:00.000Z,under 6.5 Darius Garland Assists San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_f7db8e79-ddb5-4204-9cfe-c16a395d13a6,ProphetX,straight,SETTLED_LOSS,1.9166666666666667,1.848693413680438,0.0368,52.25,-52.25,03/17/2026 01:44:05 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:44:05.000Z,2026-03-17T05:00:00.000Z,under 5.5 John Collins Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_14833970-cd30-4a8b-9310-0a699df4a45b,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,1.9823733963164267,0.0338,10.34,-10.34,03/17/2026 01:50:35 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:50:35.000Z,2026-03-17T05:00:00.000Z,over 18.5 De'Aaron Fox Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_0cb3ab1d-99d3-4109-9888-ffe40ea7c8c6,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,1.9823733963164267,0.0338,10.34,-10.34,03/17/2026 01:50:03 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:50:03.000Z,2026-03-17T05:00:00.000Z,over 18.5 De'Aaron Fox Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_d62f32da-91ed-4dcf-aa97-c753c2a7110a,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,1.9823733963164267,0.0338,10.34,-10.34,03/17/2026 01:49:03 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:49:03.000Z,2026-03-17T05:00:00.000Z,over 18.5 De'Aaron Fox Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_eaad38ad-1ae6-49df-832e-8a09ed4a8516,ProphetX,straight,SETTLED_LOSS,1.9801980198019802,1.8832039700459535,0.0515,10.34,-10.34,03/17/2026 01:39:40 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:39:40.000Z,2026-03-17T05:00:00.000Z,over 2.5 Darius Garland Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_710ef764-ffbd-4c8d-a201-eaec67392fe9,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,1.9823733963164267,0.0338,10.34,-10.34,03/17/2026 01:48:35 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:48:35.000Z,2026-03-17T05:00:00.000Z,over 18.5 De'Aaron Fox Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_765d6b57-849d-4a52-abc2-1c00257bfbd7,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,1.9823733963164267,0.0338,10.34,-10.34,03/17/2026 01:49:36 GMT,03/17/2026 05:00:00 GMT,2026-03-17T01:49:36.000Z,2026-03-17T05:00:00.000Z,over 18.5 De'Aaron Fox Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_64c4d96c-b1e2-4adf-93d1-93d5a108bf22,ProphetX,straight,SETTLED_LOSS,1.8389830508474576,1.8175463202085587,0.0118,10.34,-10.34,03/17/2026 00:11:05 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:11:05.000Z,2026-03-17T05:00:00.000Z,over 3.5 Devin Vassell Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_c8ffbbb7-7972-4566-adb6-9ba410136f27,ProphetX,straight,SETTLED_LOSS,1.8319327731092439,1.8175463202085587,0.0079,10.34,-10.34,03/17/2026 00:47:07 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:47:07.000Z,2026-03-17T05:00:00.000Z,over 3.5 Devin Vassell Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_abf46ca1-0c7c-40c6-8710-266bb59aa774,ProphetX,straight,SETTLED_LOSS,1.9801980198019802,1.8832039700459535,0.0515,10.34,-10.34,03/17/2026 00:10:38 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:10:38.000Z,2026-03-17T05:00:00.000Z,over 2.5 Darius Garland Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_3c3c455e-5795-4f9e-af7b-f343e1773aa6,ProphetX,straight,SETTLED_LOSS,2.0989000000000004,1.9911118133875843,0.0541,10.34,-10.34,03/17/2026 00:47:05 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:47:05.000Z,2026-03-17T05:00:00.000Z,over 20.5 Bennedict Mathurin Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_06e753bb-fd3d-43c5-bf72-d0e56198fb41,ProphetX,straight,SETTLED_WIN,1.9000000000000004,1.892312792309451,0.0041,10.34,9.31,03/17/2026 00:11:37 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:11:37.000Z,2026-03-17T05:00:00.000Z,over 4.5 Keldon Johnson Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_9202ec62-59af-4dab-bd7b-6d7721aad90b,ProphetX,straight,SETTLED_WIN,2.0692000000000004,1.999944293948195,0.0346,9.26,9.90,03/17/2026 00:11:05 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:11:05.000Z,2026-03-17T05:00:00.000Z,under 36.5 Victor Wembanyama Total Points & Rebounds San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_9fc8abe7-8359-4874-aea0-88fe6821be59,ProphetX,straight,SETTLED_LOSS,2.1088,1.9911118133875843,0.0591,10.34,-10.34,03/17/2026 00:29:36 GMT,03/17/2026 05:00:00 GMT,2026-03-17T00:29:36.000Z,2026-03-17T05:00:00.000Z,over 20.5 Bennedict Mathurin Points San Antonio Spurs at Los Angeles Clippers,,Basketball,NBA
partner_d70ef1bc-9938-4cb7-91b8-2dfbe0974f40,ProphetX,straight,SETTLED_WIN,2.188,2.0595744680851062,0.0624,10.34,12.29,03/17/2026 01:33:03 GMT,03/17/2026 04:33:03 GMT,2026-03-17T01:33:03.000Z,2026-03-17T04:33:03.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_c3cd4b56-5f8a-462b-a3c5-464efcfee0f6,ProphetX,straight,SETTLED_WIN,2.188,2.0595744680851062,0.0624,10.34,12.29,03/17/2026 01:31:04 GMT,03/17/2026 04:31:04 GMT,2026-03-17T01:31:04.000Z,2026-03-17T04:31:04.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_bd1e2a4f-2973-48b7-a8ae-0b23fe97936b,ProphetX,straight,SETTLED_WIN,1.9428571428571428,1.869263101492489,0.0394,0.26,0.25,03/16/2026 23:57:37 GMT,03/17/2026 04:30:00 GMT,2026-03-16T23:57:37.000Z,2026-03-17T04:30:00.000Z,over 6.5 Jabari Smith Jr. Rebounds Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_4e770601-d4e0-4872-9093-ba9792ce87e4,ProphetX,straight,SETTLED_WIN,1.8250000000000002,1.8087026180863006,0.0090,9.6,7.92,03/17/2026 00:27:03 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:27:03.000Z,2026-03-17T04:30:00.000Z,under 4.5 Reed Sheppard Assists Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_78ecdfb1-f27d-469e-b910-bce3849069f4,ProphetX,straight,SETTLED_WIN,2.1780999999999997,2.0595744680851062,0.0575,10.34,12.18,03/17/2026 00:42:04 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:42:04.000Z,2026-03-17T04:30:00.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_6ba910e4-e41a-49e5-bec3-5ebfd0074c7f,ProphetX,straight,SETTLED_WIN,2.2474,2.1506014728591665,0.0450,51.59,64.35,03/17/2026 00:53:04 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:53:04.000Z,2026-03-17T04:30:00.000Z,under 7.5 Luka Dončić Assists Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_73350330-08f7-4b48-8c88-21887301251f,ProphetX,straight,SETTLED_WIN,2.1681999999999997,2.0595744680851062,0.0527,10.34,12.08,03/17/2026 00:50:04 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:50:04.000Z,2026-03-17T04:30:00.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_1c732122-0a56-4a62-93dd-0bd92fcd9d7a,ProphetX,straight,SETTLED_WIN,2.188,2.0595744680851062,0.0624,10.34,12.29,03/17/2026 00:11:03 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:11:03.000Z,2026-03-17T04:30:00.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_bb69446e-fb01-437d-ada9-9a9970670b3e,ProphetX,straight,SETTLED_WIN,1.9339622641509435,1.869263101492489,0.0346,10.34,9.65,03/17/2026 00:27:35 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:27:35.000Z,2026-03-17T04:30:00.000Z,over 6.5 Jabari Smith Jr. Rebounds Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_9508710a-cd43-4f7e-a739-a68846deb100,ProphetX,straight,SETTLED_WIN,2.1978999999999997,2.0595744680851062,0.0672,10.34,12.38,03/16/2026 23:42:39 GMT,03/17/2026 04:30:00 GMT,2026-03-16T23:42:39.000Z,2026-03-17T04:30:00.000Z,over 30.5 Luka Dončić Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_14a4f2e2-e8fd-4b0c-bcaa-83dd2b5b1ad3,ProphetX,straight,SETTLED_LOSS,2.0296000000000003,1.9957078885454422,0.0170,4.81,-4.81,03/17/2026 00:50:36 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:50:36.000Z,2026-03-17T04:30:00.000Z,over 19.5 Austin Reaves Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_61fb500e-b347-42ed-920d-5cb0dc999976,ProphetX,straight,SETTLED_LOSS,2.0296000000000003,2.0177157575218843,0.0059,10.34,-10.34,03/17/2026 00:53:04 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:53:04.000Z,2026-03-17T04:30:00.000Z,over 9.5 Deandre Ayton Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_e8812f17-8c1e-42e9-a373-7290c5284ec5,ProphetX,straight,SETTLED_LOSS,2.0395,2.0177157575218843,0.0108,8.81,-8.81,03/17/2026 00:46:35 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:46:35.000Z,2026-03-17T04:30:00.000Z,over 9.5 Deandre Ayton Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_05983a6b-199b-4658-920b-38b88f11fe15,ProphetX,straight,SETTLED_WIN,2.19376,2.0817257200039867,0.0538,52.25,62.37,03/17/2026 00:36:36 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:36:36.000Z,2026-03-17T04:30:00.000Z,"under 12.5 Marcus Smart Total Points, Rebounds & Assists Los Angeles Lakers at Houston Rockets",,Basketball,NBA
partner_29ad56a1-b505-4870-be6d-9d2f3bddb4d4,ProphetX,straight,SETTLED_LOSS,2.1780999999999997,2.0666014868600415,0.0540,10.34,-10.34,03/17/2026 00:43:03 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:43:03.000Z,2026-03-17T04:30:00.000Z,over 6.5 Luke Kennard Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_a922b18a-b4c2-49c7-a341-bfb4937a5dd9,ProphetX,straight,SETTLED_LOSS,2.188,2.0666014868600415,0.0587,10.34,-10.34,03/17/2026 00:43:35 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:43:35.000Z,2026-03-17T04:30:00.000Z,over 6.5 Luke Kennard Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_8daffdb9-c4ff-4009-b193-29063450e3dc,ProphetX,straight,SETTLED_WIN,2.1978999999999997,2.0817257200039867,0.0558,52.25,62.59,03/17/2026 00:35:36 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:35:36.000Z,2026-03-17T04:30:00.000Z,"under 12.5 Marcus Smart Total Points, Rebounds & Assists Los Angeles Lakers at Houston Rockets",,Basketball,NBA
partner_4b487eac-4aab-45e9-aaf1-bc069bba3c86,ProphetX,straight,SETTLED_LOSS,2.0692000000000004,2.0183447749495858,0.0252,10.34,-10.34,03/17/2026 00:06:36 GMT,03/17/2026 04:30:00 GMT,2026-03-17T00:06:36.000Z,2026-03-17T04:30:00.000Z,over 5.5 Kevin Durant Rebounds Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_73588c27-3573-4d80-bc96-046706e9d022,ProphetX,straight,SETTLED_LOSS,2.0593000000000004,1.9348946851468978,0.0643,10.34,-10.34,03/16/2026 23:58:36 GMT,03/17/2026 04:30:00 GMT,2026-03-16T23:58:36.000Z,2026-03-17T04:30:00.000Z,over 19.5 Amen Thompson Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_e3625f99-872a-4447-8cef-431525407a67,ProphetX,straight,SETTLED_WIN,2.1088,2.1522943616779227,-0.0202,52.25,57.93,03/16/2026 23:43:08 GMT,03/17/2026 04:30:00 GMT,2026-03-16T23:43:08.000Z,2026-03-17T04:30:00.000Z,under 10.5 Tari Eason Points Los Angeles Lakers at Houston Rockets,,Basketball,NBA
partner_cdad9a4e-1dc9-4313-8612-2f0cf9d35444,ProphetX,straight,SETTLED_LOSS,2.1285999999999996,1.94657637185397,0.0935,8.77,-8.77,03/16/2026 23:41:40 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:41:40.000Z,2026-03-17T03:00:00.000Z,over 8.5 Jalen Smith Rebounds Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_893c5154-7a7e-463c-ae9a-b0a461c682b0,ProphetX,straight,SETTLED_WIN,2.0395,1.9656105619748885,0.0376,10.34,10.75,03/16/2026 23:58:04 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:58:04.000Z,2026-03-17T03:00:00.000Z,over 6.5 Marvin Bagley III Rebounds Dallas Mavericks at New Orleans Pelicans,,Basketball,NBA
partner_622d0be3-f154-410a-a0c8-06e9e53ac3c9,ProphetX,straight,SETTLED_LOSS,1.8389830508474576,1.773493079913775,0.0369,52.25,-52.25,03/16/2026 23:55:04 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:55:04.000Z,2026-03-17T03:00:00.000Z,under 5.5 Cam Spencer Assists Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_b5b3c453-3eb1-4364-8815-c2f308f5a054,ProphetX,straight,SETTLED_LOSS,1.8461538461538463,1.773493079913775,0.0410,52.25,-52.25,03/16/2026 23:50:35 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:50:35.000Z,2026-03-17T03:00:00.000Z,under 5.5 Cam Spencer Assists Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_f77e1998-1f4c-4e22-8635-af55c5279e23,ProphetX,straight,SETTLED_WIN,1.9705882352941178,1.9275938226253428,0.0223,20.71,20.10,03/16/2026 23:42:38 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:42:38.000Z,2026-03-17T03:00:00.000Z,under 12.5 Max Christie Points Dallas Mavericks at New Orleans Pelicans,,Basketball,NBA
partner_b80dcb6b-65c5-41b9-bc79-8683e8c54047,ProphetX,straight,SETTLED_LOSS,2.0989000000000004,1.93740596323319,0.0834,52.25,-52.25,03/16/2026 23:47:36 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:47:36.000Z,2026-03-17T03:00:00.000Z,under 16.5 Cam Spencer Total Points & Assists Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_4e3d4c90-0dad-49c0-bd48-7d594b4f2c90,ProphetX,straight,SETTLED_WIN,2.1484,2.17084241100833,-0.0103,10.34,11.87,03/16/2026 23:43:05 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:43:05.000Z,2026-03-17T03:00:00.000Z,over 17.5 Taylor Hendricks Total Points & Rebounds Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_dd3a769d-c4dc-4487-b0ed-10fd52b86d6a,ProphetX,straight,SETTLED_LOSS,1.9705882352941178,1.94007510834033,0.0157,3.62,-3.62,03/16/2026 23:41:41 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:41:41.000Z,2026-03-17T03:00:00.000Z,over 21.5 Cooper Flagg Points Dallas Mavericks at New Orleans Pelicans,,Basketball,NBA
partner_9dc4ef90-99e7-42c7-99ba-2ad2abd8aa46,ProphetX,straight,SETTLED_LOSS,2.0989000000000004,1.93740596323319,0.0834,52.25,-52.25,03/16/2026 23:48:04 GMT,03/17/2026 03:00:00 GMT,2026-03-16T23:48:04.000Z,2026-03-17T03:00:00.000Z,under 16.5 Cam Spencer Total Points & Assists Memphis Grizzlies at Chicago Bulls,,Basketball,NBA
partner_c24ba861-b547-489a-8ca6-fb5d925a5369,ProphetX,straight,SETTLED_LOSS,2.0791,2.0338683332056733,0.0222,52.25,-52.25,03/16/2026 21:41:08 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:41:08.000Z,2026-03-17T02:30:00.000Z,under 19.5 Jalen Green Points Phoenix Suns at Boston Celtics,,Basketball,NBA
partner_6d01a491-f6e7-42a0-b15a-63ed322a1afa,ProphetX,straight,SETTLED_LOSS,2.1978999999999997,2.1624807439609786,0.0164,16.53,-16.53,03/16/2026 21:40:07 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:40:07.000Z,2026-03-17T02:30:00.000Z,under 27.5 Devin Booker Total Points & Rebounds Phoenix Suns at Boston Celtics,,Basketball,NBA
partner_51ae6977-df18-4bbe-91ac-c34ea438d81f,ProphetX,straight,SETTLED_LOSS,2.2771,2.113655731890561,0.0773,15.5,-15.50,03/16/2026 21:41:37 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:41:37.000Z,2026-03-17T02:30:00.000Z,under 5.5 Baylor Scheierman Points Phoenix Suns at Boston Celtics,,Basketball,NBA
partner_77f052cb-72b8-46fa-a0e0-630aa69f7d78,ProphetX,straight,SETTLED_WIN,2.2177,2.215004083058084,0.0012,52.25,63.63,03/16/2026 21:41:38 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:41:38.000Z,2026-03-17T02:30:00.000Z,under 8.5 Neemias Queta Rebounds Phoenix Suns at Boston Celtics,,Basketball,NBA
partner_55a59cc2-40f1-4152-9aa0-191079bb09ae,ProphetX,straight,SETTLED_WIN,2.2771,2.1006393823106317,0.0840,51.94,66.33,03/16/2026 21:40:09 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:40:09.000Z,2026-03-17T02:30:00.000Z,under 11.5 Jayson Tatum Total Rebounds & Assists Phoenix Suns at Boston Celtics,,Basketball,NBA
partner_04310835-0790-4ef6-90c3-f778f88dcef5,ProphetX,straight,SETTLED_LOSS,2.1186999999999996,2.0964199908913757,0.0106,52.25,-52.25,03/16/2026 21:41:37 GMT,03/17/2026 02:30:00 GMT,2026-03-16T21:41:37.000Z,2026-03-17T02:30:00.000Z,under 23.5 Devin Booker Points Phoenix Suns at Boston Celtics,,Basketball,NBA
